,equipment_id,timestamp,status,current_wip,processing_lot,recent_avg_proc_time_min,equipment_type,min_required_wip,lot_id,equipment_candidate,priority,is_hot,current_process,assignment_reason
3482,E112,2025-06-03 1:10,Busy,4,,25,Photolithography,5,,,,,,
3483,E112,2025-06-03 1:15,PM,9,,20,Photolithography,5,,,,,,
3484,E112,2025-06-03 1:20,PM,8,,30,Photolithography,5,,,,,,
3485,E112,2025-06-03 1:25,Busy,7,,30,Photolithography,5,,,,,,
3486,E112,2025-06-03 1:30,PM,0,,20,Photolithography,5,,,,,,
3487,E112,2025-06-03 1:35,Busy,2,,30,Photolithography,5,,,,,,
3488,E112,2025-06-03 1:40,Available,1,L017,30,Photolithography,5,L017,"E102,E100",4,TRUE,Packaging,RECEIPT
3489,E112,2025-06-03 1:45,PM,9,,30,Photolithography,5,,,,,,
3490,E112,2025-06-03 1:50,Busy,6,,30,Photolithography,5,,,,,,
3491,E112,2025-06-03 1:55,Available,9,L017,25,Photolithography,5,L017,"E102,E100",4,TRUE,Packaging,RECEIPT
3492,E112,2025-06-03 2:00,Available,5,L023,30,Photolithography,5,L023,E106,1,TRUE,Deposition,REASSIGN
3493,E112,2025-06-03 2:05,Down,3,,30,Photolithography,5,,,,,,
3494,E112,2025-06-03 2:10,PM,2,,20,Photolithography,5,,,,,,
3495,E112,2025-06-03 2:15,Down,9,,20,Photolithography,5,,,,,,
3496,E112,2025-06-03 2:20,Busy,9,,30,Photolithography,5,,,,,,
3497,E112,2025-06-03 2:25,PM,9,,25,Photolithography,5,,,,,,
3498,E112,2025-06-03 2:30,Down,0,,20,Photolithography,5,,,,,,
3499,E112,2025-06-03 2:35,Available,5,L021,30,Photolithography,5,L021,E107,3,TRUE,Etching,RECEIPT
3500,E112,2025-06-03 2:40,Busy,5,,30,Photolithography,5,,,,,,
3501,E112,2025-06-03 2:45,PM,0,,20,Photolithography,5,,,,,,
3502,E112,2025-06-03 2:50,Available,9,L030,25,Photolithography,5,L030,"E106,E109,E101",1,TRUE,Etching,WIP
3503,E112,2025-06-03 2:55,Available,4,L015,20,Photolithography,5,L015,"E101,E109,E107",4,FALSE,Inspection,REASSIGN
3504,E112,2025-06-03 3:00,Available,1,L006,25,Photolithography,5,L006,"E108,E101,E106",4,TRUE,Etching,HOT
3505,E112,2025-06-03 3:05,PM,3,,30,Photolithography,5,,,,,,
3506,E112,2025-06-03 3:10,Busy,2,,20,Photolithography,5,,,,,,
3507,E112,2025-06-03 3:15,Down,7,,30,Photolithography,5,,,,,,
3508,E112,2025-06-03 3:20,Down,9,,30,Photolithography,5,,,,,,
3509,E112,2025-06-03 3:25,Available,6,L006,25,Photolithography,5,L006,"E108,E101,E106",4,TRUE,Etching,RECEIPT
3510,E112,2025-06-03 3:30,Available,2,L008,30,Photolithography,5,L008,E107,4,TRUE,Oxidation,RECEIPT
3511,E112,2025-06-03 3:35,Busy,7,,20,Photolithography,5,,,,,,
3512,E112,2025-06-03 3:40,Busy,3,,30,Photolithography,5,,,,,,
3513,E112,2025-06-03 3:45,PM,6,,25,Photolithography,5,,,,,,
3514,E112,2025-06-03 3:50,PM,0,,25,Photolithography,5,,,,,,
3515,E112,2025-06-03 3:55,Down,7,,30,Photolithography,5,,,,,,
3516,E112,2025-06-03 4:00,Busy,3,,20,Photolithography,5,,,,,,
3517,E112,2025-06-03 4:05,Down,2,,30,Photolithography,5,,,,,,
3518,E112,2025-06-03 4:10,Busy,5,,20,Photolithography,5,,,,,,
3519,E112,2025-06-03 4:15,PM,9,,20,Photolithography,5,,,,,,
3520,E112,2025-06-03 4:20,Available,0,L005,30,Photolithography,5,L005,E100,4,TRUE,Inspection,HOT
3521,E112,2025-06-03 4:25,PM,0,,30,Photolithography,5,,,,,,
3522,E112,2025-06-03 4:30,Down,1,,20,Photolithography,5,,,,,,
3523,E112,2025-06-03 4:35,Busy,5,,30,Photolithography,5,,,,,,
3524,E112,2025-06-03 4:40,Available,9,L013,20,Photolithography,5,L013,"E109,E114,E108",5,TRUE,Inspection,WIP
3525,E112,2025-06-03 4:45,Busy,5,,20,Photolithography,5,,,,,,
3526,E112,2025-06-03 4:50,Down,7,,25,Photolithography,5,,,,,,
3527,E112,2025-06-03 4:55,PM,6,,20,Photolithography,5,,,,,,
3528,E112,2025-06-03 5:00,Down,2,,30,Photolithography,5,,,,,,
3529,E112,2025-06-03 5:05,Available,9,L023,25,Photolithography,5,L023,E106,1,TRUE,Deposition,HOT
3530,E112,2025-06-03 5:10,Available,2,L030,25,Photolithography,5,L030,"E106,E109,E101",1,TRUE,Etching,RECEIPT
3531,E112,2025-06-03 5:15,Down,5,,30,Photolithography,5,,,,,,
3532,E112,2025-06-03 5:20,PM,6,,30,Photolithography,5,,,,,,
3533,E112,2025-06-03 5:25,Available,6,L029,20,Photolithography,5,L029,"E114,E113",1,FALSE,Inspection,REASSIGN
3534,E112,2025-06-03 5:30,Available,1,L004,30,Photolithography,5,L004,E107,2,TRUE,Metallization,WIP
3535,E112,2025-06-03 5:35,Down,4,,30,Photolithography,5,,,,,,
3536,E112,2025-06-03 5:40,Available,0,L005,25,Photolithography,5,L005,E100,4,TRUE,Inspection,RECEIPT
3537,E112,2025-06-03 5:45,Down,1,,25,Photolithography,5,,,,,,
3538,E112,2025-06-03 5:50,PM,7,,25,Photolithography,5,,,,,,
3539,E112,2025-06-03 5:55,Down,9,,30,Photolithography,5,,,,,,
3540,E112,2025-06-03 6:00,Down,6,,20,Photolithography,5,,,,,,
3541,E112,2025-06-03 6:05,Busy,2,,20,Photolithography,5,,,,,,
3542,E112,2025-06-03 6:10,PM,6,,30,Photolithography,5,,,,,,
3543,E112,2025-06-03 6:15,Busy,2,,30,Photolithography,5,,,,,,
3544,E112,2025-06-03 6:20,Busy,8,,20,Photolithography,5,,,,,,
3545,E112,2025-06-03 6:25,Busy,8,,30,Photolithography,5,,,,,,
3546,E112,2025-06-03 6:30,Down,7,,20,Photolithography,5,,,,,,
3547,E112,2025-06-03 6:35,Available,1,L013,25,Photolithography,5,L013,"E109,E114,E108",5,TRUE,Inspection,HOT
3548,E112,2025-06-03 6:40,Down,3,,30,Photolithography,5,,,,,,
3549,E112,2025-06-03 6:45,Busy,2,,20,Photolithography,5,,,,,,
3550,E112,2025-06-03 6:50,Available,2,L017,25,Photolithography,5,L017,"E102,E100",4,TRUE,Packaging,HOT
3551,E112,2025-06-03 6:55,PM,5,,20,Photolithography,5,,,,,,
3552,E112,2025-06-03 7:00,Down,2,,25,Photolithography,5,,,,,,
3553,E112,2025-06-03 7:05,Available,8,L003,25,Photolithography,5,L003,"E111,E100",2,FALSE,Packaging,WIP
3554,E112,2025-06-03 7:10,Busy,1,,20,Photolithography,5,,,,,,
3555,E112,2025-06-03 7:15,Down,6,,25,Photolithography,5,,,,,,
3556,E112,2025-06-03 7:20,PM,2,,30,Photolithography,5,,,,,,
3557,E112,2025-06-03 7:25,Busy,1,,30,Photolithography,5,,,,,,
3558,E112,2025-06-03 7:30,Down,9,,20,Photolithography,5,,,,,,
3559,E112,2025-06-03 7:35,Busy,5,,30,Photolithography,5,,,,,,
3560,E112,2025-06-03 7:40,PM,9,,20,Photolithography,5,,,,,,
3561,E112,2025-06-03 7:45,PM,7,,25,Photolithography,5,,,,,,
3562,E112,2025-06-03 7:50,Available,0,L023,20,Photolithography,5,L023,E106,1,TRUE,Deposition,RECEIPT
3563,E112,2025-06-03 7:55,Busy,8,,30,Photolithography,5,,,,,,
3564,E112,2025-06-03 8:00,Busy,0,,20,Photolithography,5,,,,,,
3565,E112,2025-06-03 8:05,Available,5,L023,25,Photolithography,5,L023,E106,1,TRUE,Deposition,RECEIPT
3566,E112,2025-06-03 8:10,Down,4,,25,Photolithography,5,,,,,,
3567,E112,2025-06-03 8:15,PM,0,,25,Photolithography,5,,,,,,
3568,E112,2025-06-03 8:20,Available,9,L026,20,Photolithography,5,L026,"E102,E105",2,TRUE,Inspection,WIP
3569,E112,2025-06-03 8:25,Available,3,L017,30,Photolithography,5,L017,"E102,E100",4,TRUE,Packaging,REASSIGN
3570,E112,2025-06-03 8:30,PM,1,,30,Photolithography,5,,,,,,
3571,E112,2025-06-03 8:35,PM,8,,20,Photolithography,5,,,,,,
3572,E112,2025-06-03 8:40,PM,5,,20,Photolithography,5,,,,,,
3573,E112,2025-06-03 8:45,Busy,6,,25,Photolithography,5,,,,,,
3574,E112,2025-06-03 8:50,Available,7,L018,25,Photolithography,5,L018,E111,4,FALSE,Packaging,WIP
3575,E112,2025-06-03 8:55,Busy,4,,30,Photolithography,5,,,,,,
3576,E112,2025-06-03 9:00,Down,4,,30,Photolithography,5,,,,,,
3577,E112,2025-06-03 9:05,Available,2,L026,30,Photolithography,5,L026,"E102,E105",2,TRUE,Inspection,RECEIPT
3578,E112,2025-06-03 9:10,Busy,3,,30,Photolithography,5,,,,,,
3579,E112,2025-06-03 9:15,PM,7,,30,Photolithography,5,,,,,,
3580,E112,2025-06-03 9:20,Available,1,L014,30,Photolithography,5,L014,"E104,E112,E111",1,FALSE,Inspection,WIP
3581,E112,2025-06-03 9:25,PM,6,,25,Photolithography,5,,,,,,
3582,E112,2025-06-03 9:30,Available,8,L018,20,Photolithography,5,L018,E111,4,FALSE,Packaging,RECEIPT
3583,E112,2025-06-03 9:35,PM,2,,20,Photolithography,5,,,,,,
3584,E112,2025-06-03 9:40,Available,4,L009,30,Photolithography,5,L009,"E109,E113",1,TRUE,IonImplantation,REASSIGN
3585,E112,2025-06-03 9:45,PM,4,,20,Photolithography,5,,,,,,
3586,E112,2025-06-03 9:50,Busy,3,,20,Photolithography,5,,,,,,
3587,E112,2025-06-03 9:55,PM,4,,20,Photolithography,5,,,,,,
3588,E112,2025-06-03 10:00,Down,8,,25,Photolithography,5,,,,,,
3589,E112,2025-06-03 10:05,Busy,1,,30,Photolithography,5,,,,,,
3590,E112,2025-06-03 10:10,Down,1,,20,Photolithography,5,,,,,,
3591,E112,2025-06-03 10:15,Busy,2,,20,Photolithography,5,,,,,,
3592,E112,2025-06-03 10:20,PM,7,,30,Photolithography,5,,,,,,
3593,E112,2025-06-03 10:25,Busy,9,,25,Photolithography,5,,,,,,
3594,E112,2025-06-03 10:30,PM,7,,30,Photolithography,5,,,,,,
3595,E112,2025-06-03 10:35,Busy,6,,30,Photolithography,5,,,,,,
3596,E112,2025-06-03 10:40,Available,5,L012,30,Photolithography,5,L012,"E105,E109,E103",2,FALSE,Photolithography,HOT
3597,E112,2025-06-03 10:45,Available,2,L005,30,Photolithography,5,L005,E100,4,TRUE,Inspection,HOT
3598,E112,2025-06-03 10:50,Available,4,L005,30,Photolithography,5,L005,E100,4,TRUE,Inspection,WIP
3599,E112,2025-06-03 10:55,Busy,7,,25,Photolithography,5,,,,,,
3600,E112,2025-06-03 11:00,PM,9,,20,Photolithography,5,,,,,,
3601,E112,2025-06-03 11:05,Down,9,,30,Photolithography,5,,,,,,
3602,E112,2025-06-03 11:10,Down,6,,25,Photolithography,5,,,,,,
3603,E112,2025-06-03 11:15,PM,2,,25,Photolithography,5,,,,,,
3604,E112,2025-06-03 11:20,Available,4,L001,20,Photolithography,5,L001,E114,4,FALSE,Inspection,RECEIPT
3605,E112,2025-06-03 11:25,PM,5,,30,Photolithography,5,,,,,,
3606,E112,2025-06-03 11:30,Down,6,,25,Photolithography,5,,,,,,
3607,E112,2025-06-03 11:35,PM,3,,25,Photolithography,5,,,,,,
3608,E112,2025-06-03 11:40,Down,2,,25,Photolithography,5,,,,,,
3609,E112,2025-06-03 11:45,Available,4,L004,20,Photolithography,5,L004,E107,2,TRUE,Metallization,WIP
3610,E112,2025-06-03 11:50,Down,6,,20,Photolithography,5,,,,,,
3611,E112,2025-06-03 11:55,Down,0,,20,Photolithography,5,,,,,,
3612,E112,2025-06-03 12:00,Busy,1,,25,Photolithography,5,,,,,,
3613,E112,2025-06-03 12:05,Busy,4,,20,Photolithography,5,,,,,,
3614,E112,2025-06-03 12:10,Down,0,,25,Photolithography,5,,,,,,
3615,E112,2025-06-03 12:15,Available,7,L026,20,Photolithography,5,L026,"E102,E105",2,TRUE,Inspection,WIP
3616,E112,2025-06-03 12:20,PM,4,,25,Photolithography,5,,,,,,
3617,E112,2025-06-03 12:25,Busy,3,,30,Photolithography,5,,,,,,
3618,E112,2025-06-03 12:30,PM,9,,20,Photolithography,5,,,,,,
3619,E112,2025-06-03 12:35,Down,3,,30,Photolithography,5,,,,,,
3620,E112,2025-06-03 12:40,Busy,3,,25,Photolithography,5,,,,,,
3621,E112,2025-06-03 12:45,PM,0,,20,Photolithography,5,,,,,,
3622,E112,2025-06-03 12:50,PM,0,,20,Photolithography,5,,,,,,
3623,E112,2025-06-03 12:55,Available,8,L021,30,Photolithography,5,L021,E107,3,TRUE,Etching,HOT
3624,E112,2025-06-03 13:00,Available,3,L029,30,Photolithography,5,L029,"E114,E113",1,FALSE,Inspection,WIP
3625,E112,2025-06-03 13:05,Available,0,L020,30,Photolithography,5,L020,E108,5,FALSE,Photolithography,REASSIGN
3626,E112,2025-06-03 13:10,Available,0,L012,20,Photolithography,5,L012,"E105,E109,E103",2,FALSE,Photolithography,REASSIGN
3627,E112,2025-06-03 13:15,PM,1,,30,Photolithography,5,,,,,,
3628,E112,2025-06-03 13:20,Down,0,,25,Photolithography,5,,,,,,
3629,E112,2025-06-03 13:25,Busy,5,,30,Photolithography,5,,,,,,
3630,E112,2025-06-03 13:30,PM,4,,25,Photolithography,5,,,,,,
3631,E112,2025-06-03 13:35,Down,7,,25,Photolithography,5,,,,,,
3632,E112,2025-06-03 13:40,Down,8,,20,Photolithography,5,,,,,,
3633,E112,2025-06-03 13:45,Available,2,L028,25,Photolithography,5,L028,E107,4,FALSE,IonImplantation,WIP
3634,E112,2025-06-03 13:50,Available,0,L004,25,Photolithography,5,L004,E107,2,TRUE,Metallization,REASSIGN
3635,E112,2025-06-03 13:55,Busy,7,,30,Photolithography,5,,,,,,
3636,E112,2025-06-03 14:00,Down,5,,20,Photolithography,5,,,,,,
3637,E112,2025-06-03 14:05,Busy,3,,20,Photolithography,5,,,,,,
3638,E112,2025-06-03 14:10,Busy,0,,30,Photolithography,5,,,,,,
3639,E112,2025-06-03 14:15,Available,1,L021,30,Photolithography,5,L021,E107,3,TRUE,Etching,REASSIGN
3640,E112,2025-06-03 14:20,Busy,5,,20,Photolithography,5,,,,,,
3641,E112,2025-06-03 14:25,Available,9,L014,30,Photolithography,5,L014,"E104,E112,E111",1,FALSE,Inspection,REASSIGN
3642,E112,2025-06-03 14:30,Available,2,L016,25,Photolithography,5,L016,E101,2,TRUE,IonImplantation,REASSIGN
3643,E112,2025-06-03 14:35,Down,5,,25,Photolithography,5,,,,,,
3644,E112,2025-06-03 14:40,Down,9,,30,Photolithography,5,,,,,,
3645,E112,2025-06-03 14:45,Available,9,L006,30,Photolithography,5,L006,"E108,E101,E106",4,TRUE,Etching,RECEIPT
3646,E112,2025-06-03 14:50,Down,7,,25,Photolithography,5,,,,,,
3647,E112,2025-06-03 14:55,PM,6,,25,Photolithography,5,,,,,,
3648,E112,2025-06-03 15:00,Busy,6,,20,Photolithography,5,,,,,,
3649,E112,2025-06-03 15:05,Down,1,,30,Photolithography,5,,,,,,
3650,E112,2025-06-03 15:10,Down,2,,25,Photolithography,5,,,,,,
3651,E112,2025-06-03 15:15,Down,2,,20,Photolithography,5,,,,,,
3652,E112,2025-06-03 15:20,Busy,2,,20,Photolithography,5,,,,,,
3653,E112,2025-06-03 15:25,Down,8,,25,Photolithography,5,,,,,,
3654,E112,2025-06-03 15:30,Down,1,,30,Photolithography,5,,,,,,
3655,E112,2025-06-03 15:35,Available,2,L005,20,Photolithography,5,L005,E100,4,TRUE,Inspection,HOT
3656,E112,2025-06-03 15:40,Busy,6,,20,Photolithography,5,,,,,,
3657,E112,2025-06-03 15:45,PM,5,,20,Photolithography,5,,,,,,
3658,E112,2025-06-03 15:50,Busy,9,,30,Photolithography,5,,,,,,
3659,E112,2025-06-03 15:55,Down,8,,20,Photolithography,5,,,,,,
3660,E112,2025-06-03 16:00,Available,0,L013,30,Photolithography,5,L013,"E109,E114,E108",5,TRUE,Inspection,WIP
3661,E112,2025-06-03 16:05,PM,2,,30,Photolithography,5,,,,,,
3662,E112,2025-06-03 16:10,PM,4,,20,Photolithography,5,,,,,,
3663,E112,2025-06-03 16:15,Down,9,,20,Photolithography,5,,,,,,
3664,E112,2025-06-03 16:20,Down,4,,30,Photolithography,5,,,,,,
3665,E112,2025-06-03 16:25,Busy,1,,25,Photolithography,5,,,,,,
3666,E112,2025-06-03 16:30,PM,6,,30,Photolithography,5,,,,,,
3667,E112,2025-06-03 16:35,Down,5,,25,Photolithography,5,,,,,,
3668,E112,2025-06-03 16:40,Down,2,,30,Photolithography,5,,,,,,
3669,E112,2025-06-03 16:45,Available,8,L013,25,Photolithography,5,L013,"E109,E114,E108",5,TRUE,Inspection,HOT
3670,E112,2025-06-03 16:50,PM,3,,20,Photolithography,5,,,,,,
3671,E112,2025-06-03 16:55,PM,3,,30,Photolithography,5,,,,,,
3672,E112,2025-06-03 17:00,PM,7,,25,Photolithography,5,,,,,,
3673,E112,2025-06-03 17:05,Available,4,L016,30,Photolithography,5,L016,E101,2,TRUE,IonImplantation,HOT
3674,E112,2025-06-03 17:10,Busy,8,,25,Photolithography,5,,,,,,
3675,E112,2025-06-03 17:15,PM,1,,25,Photolithography,5,,,,,,
3676,E112,2025-06-03 17:20,Busy,9,,25,Photolithography,5,,,,,,
3677,E112,2025-06-03 17:25,Available,3,L026,20,Photolithography,5,L026,"E102,E105",2,TRUE,Inspection,HOT
3678,E112,2025-06-03 17:30,Down,5,,25,Photolithography,5,,,,,,
3679,E112,2025-06-03 17:35,Available,8,L030,20,Photolithography,5,L030,"E106,E109,E101",1,TRUE,Etching,WIP
3680,E112,2025-06-03 17:40,Available,2,L018,25,Photolithography,5,L018,E111,4,FALSE,Packaging,RECEIPT
3681,E112,2025-06-03 17:45,Busy,3,,25,Photolithography,5,,,,,,
3682,E112,2025-06-03 17:50,Down,8,,20,Photolithography,5,,,,,,
3683,E112,2025-06-03 17:55,Available,4,L022,25,Photolithography,5,L022,"E100,E106,E107",1,TRUE,IonImplantation,REASSIGN
3684,E112,2025-06-03 18:00,PM,3,,20,Photolithography,5,,,,,,
3685,E112,2025-06-03 18:05,PM,4,,20,Photolithography,5,,,,,,
3686,E112,2025-06-03 18:10,Busy,5,,25,Photolithography,5,,,,,,
3687,E112,2025-06-03 18:15,Down,2,,30,Photolithography,5,,,,,,
3688,E112,2025-06-03 18:20,Available,5,L024,30,Photolithography,5,L024,"E114,E108,E110",4,FALSE,Deposition,HOT
3689,E112,2025-06-03 18:25,Down,2,,30,Photolithography,5,,,,,,
3690,E112,2025-06-03 18:30,PM,5,,30,Photolithography,5,,,,,,
3691,E112,2025-06-03 18:35,Down,9,,30,Photolithography,5,,,,,,
3692,E112,2025-06-03 18:40,PM,6,,30,Photolithography,5,,,,,,
3693,E112,2025-06-03 18:45,Available,5,L004,20,Photolithography,5,L004,E107,2,TRUE,Metallization,HOT
3694,E112,2025-06-03 18:50,Available,9,L022,20,Photolithography,5,L022,"E100,E106,E107",1,TRUE,IonImplantation,HOT
3695,E112,2025-06-03 18:55,Busy,6,,20,Photolithography,5,,,,,,
3696,E112,2025-06-03 19:00,Down,4,,30,Photolithography,5,,,,,,
3697,E112,2025-06-03 19:05,PM,1,,20,Photolithography,5,,,,,,
3698,E112,2025-06-03 19:10,Busy,4,,30,Photolithography,5,,,,,,
3699,E112,2025-06-03 19:15,Busy,1,,30,Photolithography,5,,,,,,
3700,E112,2025-06-03 19:20,Down,4,,25,Photolithography,5,,,,,,
3701,E112,2025-06-03 19:25,Busy,1,,30,Photolithography,5,,,,,,
3702,E112,2025-06-03 19:30,Available,0,L025,30,Photolithography,5,L025,E112,1,FALSE,Deposition,REASSIGN
3703,E112,2025-06-03 19:35,Down,7,,25,Photolithography,5,,,,,,
3704,E112,2025-06-03 19:40,Available,6,L022,20,Photolithography,5,L022,"E100,E106,E107",1,TRUE,IonImplantation,WIP
3705,E112,2025-06-03 19:45,Available,2,L005,20,Photolithography,5,L005,E100,4,TRUE,Inspection,REASSIGN
3706,E112,2025-06-03 19:50,Available,5,L022,20,Photolithography,5,L022,"E100,E106,E107",1,TRUE,IonImplantation,RECEIPT
3707,E112,2025-06-03 19:55,Down,3,,20,Photolithography,5,,,,,,
3708,E112,2025-06-03 20:00,Available,4,L017,25,Photolithography,5,L017,"E102,E100",4,TRUE,Packaging,REASSIGN
3709,E112,2025-06-03 20:05,Available,7,L005,20,Photolithography,5,L005,E100,4,TRUE,Inspection,RECEIPT
3710,E112,2025-06-03 20:10,Down,5,,30,Photolithography,5,,,,,,
3711,E112,2025-06-03 20:15,PM,0,,25,Photolithography,5,,,,,,
3712,E112,2025-06-03 20:20,Down,8,,25,Photolithography,5,,,,,,
3713,E112,2025-06-03 20:25,Down,2,,25,Photolithography,5,,,,,,
3714,E112,2025-06-03 20:30,Available,5,L030,25,Photolithography,5,L030,"E106,E109,E101",1,TRUE,Etching,WIP
3715,E112,2025-06-03 20:35,Down,7,,20,Photolithography,5,,,,,,
3716,E112,2025-06-03 20:40,Available,9,L008,30,Photolithography,5,L008,E107,4,TRUE,Oxidation,REASSIGN
3717,E112,2025-06-03 20:45,PM,1,,25,Photolithography,5,,,,,,
3718,E112,2025-06-03 20:50,PM,9,,25,Photolithography,5,,,,,,
3719,E112,2025-06-03 20:55,Busy,1,,20,Photolithography,5,,,,,,
3720,E112,2025-06-03 21:00,Down,5,,25,Photolithography,5,,,,,,
3721,E112,2025-06-03 21:05,Down,1,,25,Photolithography,5,,,,,,
3722,E112,2025-06-03 21:10,Available,6,L010,30,Photolithography,5,L010,"E112,E111",3,FALSE,IonImplantation,WIP
3723,E112,2025-06-03 21:15,Available,2,L006,25,Photolithography,5,L006,"E108,E101,E106",4,TRUE,Etching,RECEIPT
3724,E112,2025-06-03 21:20,Down,6,,20,Photolithography,5,,,,,,
3725,E112,2025-06-03 21:25,Down,4,,30,Photolithography,5,,,,,,
3726,E112,2025-06-03 21:30,Available,6,L017,30,Photolithography,5,L017,"E102,E100",4,TRUE,Packaging,WIP
3727,E112,2025-06-03 21:35,Available,4,L016,20,Photolithography,5,L016,E101,2,TRUE,IonImplantation,RECEIPT
3728,E112,2025-06-03 21:40,Available,4,L011,25,Photolithography,5,L011,E113,4,FALSE,Inspection,REASSIGN
3729,E112,2025-06-03 21:45,Down,1,,25,Photolithography,5,,,,,,
3730,E112,2025-06-03 21:50,PM,9,,25,Photolithography,5,,,,,,
3731,E112,2025-06-03 21:55,Busy,7,,25,Photolithography,5,,,,,,
3732,E112,2025-06-03 22:00,Available,0,L011,20,Photolithography,5,L011,E113,4,FALSE,Inspection,REASSIGN
3733,E112,2025-06-03 22:05,PM,0,,25,Photolithography,5,,,,,,
3734,E112,2025-06-03 22:10,PM,5,,20,Photolithography,5,,,,,,
3735,E112,2025-06-03 22:15,PM,5,,25,Photolithography,5,,,,,,
3736,E112,2025-06-03 22:20,Down,8,,30,Photolithography,5,,,,,,
3737,E112,2025-06-03 22:25,Down,5,,20,Photolithography,5,,,,,,
3738,E112,2025-06-03 22:30,Busy,2,,25,Photolithography,5,,,,,,
3739,E112,2025-06-03 22:35,Available,1,L020,30,Photolithography,5,L020,E108,5,FALSE,Photolithography,WIP
3740,E112,2025-06-03 22:40,Available,6,L025,20,Photolithography,5,L025,E112,1,FALSE,Deposition,REASSIGN
3741,E112,2025-06-03 22:45,Available,3,L008,25,Photolithography,5,L008,E107,4,TRUE,Oxidation,HOT
3742,E112,2025-06-03 22:50,Busy,9,,20,Photolithography,5,,,,,,
3743,E112,2025-06-03 22:55,PM,1,,20,Photolithography,5,,,,,,
3744,E112,2025-06-03 23:00,Busy,4,,30,Photolithography,5,,,,,,
3745,E112,2025-06-03 23:05,Busy,5,,20,Photolithography,5,,,,,,
3746,E112,2025-06-03 23:10,Busy,0,,20,Photolithography,5,,,,,,
3747,E112,2025-06-03 23:15,PM,6,,25,Photolithography,5,,,,,,
3748,E112,2025-06-03 23:20,PM,8,,25,Photolithography,5,,,,,,
3749,E112,2025-06-03 23:25,Available,6,L008,25,Photolithography,5,L008,E107,4,TRUE,Oxidation,REASSIGN
3750,E112,2025-06-03 23:30,PM,2,,20,Photolithography,5,,,,,,
3751,E112,2025-06-03 23:35,Down,6,,25,Photolithography,5,,,,,,
3752,E112,2025-06-03 23:40,Busy,6,,25,Photolithography,5,,,,,,
3753,E112,2025-06-03 23:45,Busy,1,,30,Photolithography,5,,,,,,
3754,E112,2025-06-03 23:50,Busy,2,,25,Photolithography,5,,,,,,
3755,E112,2025-06-03 23:55,Busy,0,,25,Photolithography,5,,,,,,
3756,E112,2025-06-04 0:00,PM,0,,30,Photolithography,5,,,,,,
3757,E113,2025-06-03 0:00,Busy,4,,25,Oxidation,3,,,,,,
3758,E113,2025-06-03 0:05,Down,3,,25,Oxidation,3,,,,,,
3759,E113,2025-06-03 0:10,PM,2,,25,Oxidation,3,,,,,,
3760,E113,2025-06-03 0:15,Available,4,L008,25,Oxidation,3,L008,E107,4,TRUE,Oxidation,REASSIGN
3761,E113,2025-06-03 0:20,Down,9,,25,Oxidation,3,,,,,,
3762,E113,2025-06-03 0:25,Down,9,,20,Oxidation,3,,,,,,
3763,E113,2025-06-03 0:30,Busy,0,,25,Oxidation,3,,,,,,
3764,E113,2025-06-03 0:35,Busy,7,,30,Oxidation,3,,,,,,
3765,E113,2025-06-03 0:40,Down,3,,20,Oxidation,3,,,,,,
3766,E113,2025-06-03 0:45,Busy,5,,25,Oxidation,3,,,,,,
3767,E113,2025-06-03 0:50,Available,5,L026,30,Oxidation,3,L026,"E102,E105",2,TRUE,Inspection,RECEIPT
3768,E113,2025-06-03 0:55,PM,3,,25,Oxidation,3,,,,,,
3769,E113,2025-06-03 1:00,Down,1,,30,Oxidation,3,,,,,,
3770,E113,2025-06-03 1:05,PM,7,,20,Oxidation,3,,,,,,
3771,E113,2025-06-03 1:10,Busy,0,,20,Oxidation,3,,,,,,
3772,E113,2025-06-03 1:15,Down,0,,20,Oxidation,3,,,,,,
3773,E113,2025-06-03 1:20,Down,5,,25,Oxidation,3,,,,,,
3774,E113,2025-06-03 1:25,Available,6,L009,20,Oxidation,3,L009,"E109,E113",1,TRUE,IonImplantation,HOT
3775,E113,2025-06-03 1:30,PM,9,,30,Oxidation,3,,,,,,
3776,E113,2025-06-03 1:35,PM,8,,25,Oxidation,3,,,,,,
3777,E113,2025-06-03 1:40,Busy,1,,30,Oxidation,3,,,,,,
3778,E113,2025-06-03 1:45,PM,1,,25,Oxidation,3,,,,,,
3779,E113,2025-06-03 1:50,Busy,7,,30,Oxidation,3,,,,,,
3780,E113,2025-06-03 1:55,Busy,6,,20,Oxidation,3,,,,,,
3781,E113,2025-06-03 2:00,Available,7,L030,20,Oxidation,3,L030,"E106,E109,E101",1,TRUE,Etching,REASSIGN
3782,E113,2025-06-03 2:05,Busy,9,,25,Oxidation,3,,,,,,
3783,E113,2025-06-03 2:10,Busy,3,,20,Oxidation,3,,,,,,
3784,E113,2025-06-03 2:15,PM,0,,30,Oxidation,3,,,,,,
3785,E113,2025-06-03 2:20,Down,8,,20,Oxidation,3,,,,,,
3786,E113,2025-06-03 2:25,Available,3,L006,30,Oxidation,3,L006,"E108,E101,E106",4,TRUE,Etching,HOT
3787,E113,2025-06-03 2:30,Down,7,,30,Oxidation,3,,,,,,
3788,E113,2025-06-03 2:35,Available,6,L011,20,Oxidation,3,L011,E113,4,FALSE,Inspection,HOT
3789,E113,2025-06-03 2:40,Available,6,L020,20,Oxidation,3,L020,E108,5,FALSE,Photolithography,REASSIGN
